GSS_CD,GSS_NM,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
E06000032,Luton,2020-03-24,22,10,3.361315663257409,0.6352289516403739,2.233569847382723,2.3890117485447497,4.46984900737887,3.321385797381516,4.46984900737887,4.46984900737887,4.71587574934954
E08000003,Manchester,2020-03-24,45,4,1.3163699601933223,0.2632739920386645,0.8518852312003007,0.9152523320952369,1.7772259902095495,1.2988605740929031,1.7772259902095495,1.7772259902095495,1.8803079899195423
E06000035,Medway,2020-03-24,21,6,1.8685313944142254,0.42867050110972366,1.1249779602049883,1.2235883304174833,2.6249689894475066,1.8358543565545435,2.6249689894475066,2.6249689894475066,2.797659640033982
E09000024,Merton,2020-03-24,89,15,1.5689237625864239,0.19766581437254388,1.2056040972229058,1.2585531721076852,1.9075859523285459,1.560630432254626,1.9075859523285459,1.9075859523285459,1.979364227012491
E06000002,Middlesbrough,2020-03-24,7,2,3.693434445621474,1.167966523668517,1.7711453790439375,2.0038380283107964,5.800618730938129,3.5710763602868933,5.800618730938129,5.800618730938129,6.310160156414422
E06000042,Milton Keynes,2020-03-24,27,4,2.416623891377343,0.47393893765952316,1.5786189592105084,1.6933605778254717,3.245347443534045,2.385713143594009,3.245347443534045,3.245347443534045,3.430205371150034
E08000021,Newcastle upon Tyne,2020-03-24,54,9,1.5413616001143546,0.24371066771415054,1.1011713250930502,1.1635638220307727,1.9629138626271623,1.5285361233218975,1.9629138626271623,1.9629138626271623,2.0544147472097762
E09000025,Newham,2020-03-24,79,1,1.0823900455316595,0.15958970563577607,0.7924455511448334,0.8339294263885859,1.357573475393691,1.0745568239749994,1.357573475393691,1.357573475393691,1.416837757394036
E10000020,Norfolk,2020-03-24,44,3,1.4365097265409146,0.2394182877568191,1.0061137520711603,1.0666550181297774,1.851666432066296,1.423230827795365,1.851666432066296,1.851666432066296,1.9423418061089681
E06000012,North East Lincolnshire,2020-03-24,3,0,3.2836249678596827,1.6418124839298414,0.8946772881112803,1.121619300403439,6.365025041832029,3.014417589606082,6.365025041832029,6.365025041832029,7.1971091879624245
E06000013,North Lincolnshire,2020-03-24,6,0,2.387832395293215,1.0678711109503556,0.7753226791284806,0.9408773924370964,4.371413852547603,2.230669509160618,4.371413852547603,4.371413852547603,4.891039443679415
E06000024,North Somerset,2020-03-24,23,0,2.7757796972844373,0.636807536315515,1.6712007040205032,1.8176904362218482,3.8994986376420306,2.7272366230126055,3.8994986376420306,3.8994986376420306,4.156037651779951
E08000022,North Tyneside,2020-03-24,23,3,1.1507286764272437,0.3075451751661855,0.6291140754509853,0.6956925444497881,1.6988510811529345,1.1234493872971458,1.6988510811529345,1.6988510811529345,1.8272252908111832
E10000023,North Yorkshire,2020-03-24,36,16,2.3658879741732646,0.4057464401763914,1.638446198796556,1.740327475318597,3.070441216537136,2.3427338561951205,3.070441216537136,3.070441216537136,3.2248632157580945
E10000021,Northamptonshire,2020-03-24,38,7,2.1612801477835193,0.4013396479380092,1.4474432349618938,1.54613340518967,2.861005892269423,2.1364892514747784,2.861005892269423,2.861005892269423,3.0159394481634476
E06000057,Northumberland,2020-03-24,14,7,1.9481982396218267,0.4870495599054567,1.113563624803297,1.2220020774210816,2.81236172118876,1.9077645472973548,2.81236172118876,2.81236172118876,3.012428178330463
E06000018,Nottingham,2020-03-24,51,8,2.03306540514751,0.30307149657419885,1.482931857329638,1.5615304561476648,2.5559081609210987,2.0180256543693957,2.5559081609210987,2.5559081609210987,2.6686444030134493
E10000024,Nottinghamshire,2020-03-24,82,14,1.620594276649084,0.20100998098095937,1.2507404489616252,1.304730868407084,1.9647826104312016,1.6122911561248303,1.9647826104312016,1.9647826104312016,2.0376248238657353
E08000004,Oldham,2020-03-24,35,9,2.2101207514602135,0.40351099679500924,1.4911591900811438,1.5908433865394054,2.9130107763069852,2.1856129536422,2.9130107763069852,2.9130107763069852,3.068298663240442
E10000025,Oxfordshire,2020-03-24,75,17,1.9105777243916175,0.2624380336902355,1.4311538220211575,1.5003489610137104,2.361752691765031,1.8985750403047328,2.361752691765031,2.361752691765031,2.4581955052128244
E06000031,Peterborough,2020-03-24,6,3,3.1824484472731127,1.1251654389217085,1.3739553560043978,1.5835954118471858,5.230399294390034,3.0508738725046087,5.230399294390034,5.230399294390034,5.737427601296739
E06000026,Plymouth,2020-03-24,19,5,1.8084137297902922,0.4386047542789747,1.0534676397345577,1.152293608429706,2.5850937778625434,1.773080908694731,2.5850937778625434,2.5850937778625434,2.7640005645022003
E06000044,Portsmouth,2020-03-24,30,4,1.6919382002594976,0.3089042393956067,1.1415435987827376,1.2178559449920898,2.230029380496538,1.673176474546033,2.230029380496538,2.230029380496538,2.3489086352914192
E06000038,Reading,2020-03-24,10,1,0.6158434878034452,0.3555574034619971,0.12700173265692957,0.16785665092283186,1.292407834194777,0.5489342100667641,1.292407834194777,1.292407834194777,1.4830922838605538
E09000026,Redbridge,2020-03-24,59,10,1.4379238314523517,0.2013496103531977,1.0706287398164682,1.123518675616854,1.7843527855914836,1.4285366349779083,1.7843527855914836,1.7843527855914836,1.858552265227387
E06000003,Redcar and Cleveland,2020-03-24,8,3,3.223315577468407,1.0193018842301083,1.5457051084259583,1.7487794697520205,5.062286874091741,3.1165318431704505,5.062286874091741,5.062286874091741,5.506971310294542
E09000027,Richmond upon Thames,2020-03-24,37,9,1.67187913168119,0.2867249056126103,1.1578249004404138,1.2298203549951723,2.169758945064193,1.6555170354692295,2.169758945064193,2.169758945064193,2.2788828430628825
E08000005,Rochdale,2020-03-24,25,5,1.7191204249301681,0.375142832189864,1.0641626383406169,1.1519764364283982,2.3791004846807366,1.6919111451566344,2.3791004846807366,2.3791004846807366,2.5286114926404557
E08000018,Rotherham,2020-03-24,19,4,2.2430618414205346,0.5145936784665456,1.3504697552946328,1.4688456944162451,3.1511206034554053,2.203834982865833,3.1511206034554053,3.1511206034554053,3.358425554209013
E06000017,Rutland,2020-03-24,0,0,5,5,0.12658903992144938,0.2564664719377527,14.97866136776995,3.4657359027997265,14.97866136776995,14.97866136776995,18.444397270569677
E08000006,Salford,2020-03-24,32,17,2.372331540550057,0.3750985516597141,1.6948284334277766,1.7908576120241888,3.0211486177856495,2.352591666976535,3.0211486177856495,3.0211486177856495,3.161978929418858
E08000028,Sandwell,2020-03-24,50,3,2.1223022395211117,0.3163741384246165,1.5480218166613997,1.6300703242364014,2.668094002386295,2.106602352701231,2.668094002386295,2.668094002386295,2.7857785483246635
E08000014,Sefton,2020-03-24,13,8,2.5997183100885812,0.6499295775221453,1.4859636385934185,1.6306662797593658,3.752876946745365,2.545762707346212,3.752876946745365,3.752876946745365,4.019849999737549
E08000019,Sheffield,2020-03-24,152,45,1.893894600655764,0.16121901473769512,1.5911035582883994,1.6367411866706199,2.1666463247835877,1.8893219456288006,2.1666463247835877,2.1666463247835877,2.2226692781185657
E06000051,Shropshire,2020-03-24,30,6,3.80539135730338,0.672704508454475,2.602884871369481,2.770497650576205,4.975267407038393,3.7658261101682897,4.975267407038393,4.975267407038393,5.232653986059555
E06000039,Slough,2020-03-24,24,0,0.48737902622324814,0.19897165426358332,0.17885951285215612,0.21225476358889872,0.8539721194122437,0.4605862731138906,0.8539721194122437,0.8539721194122437,0.947816721078295
E08000029,Solihull,2020-03-24,12,8,3.779351806603837,0.8450887550452819,2.308526268275378,2.504699573205775,5.268272734903608,3.7165526652356373,5.268272734903608,5.268272734903608,5.606829702462498
E10000027,Somerset,2020-03-24,24,1,1.3230731754407763,0.3536061800093168,0.7233364168048093,0.7998863353031694,1.9532878084872538,1.2917082703745493,1.9532878084872538,1.9532878084872538,2.100888608481724
E06000025,South Gloucestershire,2020-03-24,20,6,1.3645706461130218,0.36469684555740556,0.7460234701739661,0.8249743352388608,2.0145516184198757,1.3322219978553496,2.0145516184198757,2.0145516184198757,2.166781837242167
E08000023,South Tyneside,2020-03-24,8,1,1.8734122270992006,0.6623512448698187,0.8088064287836612,0.9322152601952619,3.0789796450960116,1.7959582097818416,3.0789796450960116,3.0789796450960116,3.3774520462619524
E06000045,Southampton,2020-03-24,26,4,2.1651253161647364,0.4514598366602287,1.3725037238379032,1.4797687949284593,2.957260907777402,2.133828823007871,2.957260907777402,2.957260907777402,3.1355028896553554
E06000033,Southend-on-Sea,2020-03-24,10,1,1.4028714209147737,0.5302355573057582,0.5640270704365304,0.6584107846916974,2.373336916563684,1.336663319965642,2.373336916563684,2.373336916563684,2.6172518397671944
E09000028,Southwark,2020-03-24,188,29,1.4882979422493419,0.1310373272135994,1.2425652850014237,1.2795162280626629,1.7101922636803402,1.4844539827648449,1.7101922636803402,1.7101922636803402,1.7558733577967787
E08000013,St. Helens,2020-03-24,8,9,4.938946865814054,1.2347367164535135,2.823034875380227,3.097941065519427,7.12971853988376,4.836441969793818,7.12971853988376,7.12971853988376,7.6369141534299185
E10000028,Staffordshire,2020-03-24,79,22,2.3978898745367228,0.2632026076152948,1.9099059001570926,1.9819955683841384,2.846611714980312,2.388266700552985,2.846611714980312,2.846611714980312,2.9405531869380694
E08000007,Stockport,2020-03-24,45,3,1.5457157358929474,0.26508806173815236,1.070453081270174,1.1370156125616266,2.0060245270886874,1.530588356701612,2.0060245270886874,2.0060245270886874,2.106913714053379
E06000004,Stockton-on-Tees,2020-03-24,13,3,0.9320862642737028,0.3522954936753494,0.37474702042872726,0.4374568043168401,1.5768763319593668,0.888096729268355,1.5768763319593668,1.5768763319593668,1.7389366221469869
E06000021,Stoke-on-Trent,2020-03-24,9,3,3.0676373264058103,0.9249274549615518,1.5313535007105419,1.720388820710784,4.730357896925376,2.9751961403277205,4.730357896925376,4.730357896925376,5.128631149126032
E10000029,Suffolk,2020-03-24,29,7,1.638615773199907,0.34167500781345905,1.0387418381122835,1.1199224682079783,2.238121891962962,1.614929879847773,2.238121891962962,2.238121891962962,2.373019452289398
E08000024,Sunderland,2020-03-24,22,5,2.334822842025762,0.4765937168964977,1.4959650505303257,1.6099614001979565,3.170045830592439,2.3024760385789627,3.170045830592439,3.170045830592439,3.3574064566123982
E10000030,Surrey,2020-03-24,116,7,1.715295022573389,0.2007600972218021,1.344517483097059,1.3989616875654123,2.058325445764836,1.707469015156388,2.058325445764836,2.058325445764836,2.130539376002161
E09000029,Sutton,2020-03-24,42,6,2.104675270735496,0.3663769376775589,1.4487616140614084,1.5404111270191991,2.7413365885246153,2.083454524155332,2.7413365885246153,2.7413365885246153,2.8811379442600598
E06000030,Swindon,2020-03-24,7,1,1.4822646469536185,0.6628889022466036,0.481287296176577,0.5840566107891169,2.7135875296804346,1.384704621222022,2.7135875296804346,2.7135875296804346,3.0361489644382877
E08000008,Tameside,2020-03-24,33,3,1.4157956210932885,0.3018486406302255,0.8872715780580535,0.9584768094204782,1.94610396325254,1.3944029164270373,1.94610396325254,1.94610396325254,2.065821545837618
E06000020,Telford and Wrekin,2020-03-24,9,3,4.339221447523965,1.203483494203133,2.31045266982351,2.566675618881488,6.489662602410684,4.228480864140385,6.489662602410684,6.489662602410684,6.996689185780545
E06000034,Thurrock,2020-03-24,16,0,1.635698188930993,0.43715872936760053,0.8942514207963558,0.9888890911647152,2.414824357495716,1.5969221640178368,2.414824357495716,2.414824357495716,2.5973013101822437
E06000027,Torbay,2020-03-24,21,1,1.3539718339349176,0.4082378681701375,0.6758978611689452,0.759332919380042,2.0878515532905926,1.313170804045274,2.0878515532905926,2.0878515532905926,2.2636385542660817
E09000030,Tower Hamlets,2020-03-24,73,1,1.0671019958200048,0.17087307251238118,0.7588138347994774,0.8024325808054199,1.3628387431435849,1.0579954543106365,1.3628387431435849,1.3628387431435849,1.4271249418374283
E08000009,Trafford,2020-03-24,34,9,2.0364273234473176,0.38484859006417826,1.3531911673033215,1.4473644513525166,2.708023750881243,2.0122361203478576,2.708023750881243,2.708023750881243,2.857077166222267
E08000036,Wakefield,2020-03-24,13,7,2.3402767956111465,0.604256870327842,1.309835157116559,1.4425981795056448,3.4146956746241632,2.288481127792013,3.4146956746241632,3.4146956746241632,3.664814349941951
E08000030,Walsall,2020-03-24,45,17,2.2513777407538127,0.331947538140335,1.6482914656985181,1.7345781732579149,2.823760913689732,2.2350845932661203,2.823760913689732,2.823760913689732,2.9470309731919846
E09000031,Waltham Forest,2020-03-24,63,2,1.3777187189810292,0.1988565683178209,1.0158210246387638,1.0677396862616972,1.7202962180570271,1.3681631295948387,1.7202962180570271,1.7202962180570271,1.7939056250729981
E09000032,Wandsworth,2020-03-24,161,30,1.431834179810355,0.135903686035872,1.1778877830338188,1.2158625080015868,1.662465680253137,1.4275366805480554,1.662465680253137,1.662465680253137,1.7102001202127697
E06000007,Warrington,2020-03-24,8,1,1.8296549256552832,0.7469534955375557,0.671451111111933,0.7968192162547795,3.2058710173941476,1.7290730580310756,3.2058710173941476,3.2058710173941476,3.5581702105190454
E10000031,Warwickshire,2020-03-24,56,7,2.135828775113765,0.3020518020672602,1.5852532844534901,1.6644399412866957,2.6557346376673086,2.1216069157309363,2.6557346376673086,2.6557346376673086,2.7672053308769837
E06000037,West Berkshire,2020-03-24,13,5,2.641295168034635,0.6819794798810842,1.4783128550870361,1.6281525365245444,3.853911299128301,2.5828372764756673,3.853911299128301,3.853911299128301,4.13620151787124
E10000032,West Sussex,2020-03-24,58,5,1.9512865839884594,0.29416752079745584,1.4178078190860914,1.493914643017497,2.45902028521612,1.9365241844389627,2.45902028521612,2.45902028521612,2.5686345363268863
E09000033,Westminster,2020-03-24,148,10,1.120134369929121,0.129341976001426,0.881056738814822,0.9162084967915591,1.3410296032651,1.1151599476523675,1.3410296032651,1.3410296032651,1.38747644424762
E08000010,Wigan,2020-03-24,13,4,2.4416824773207555,0.6772008746447633,1.3000930850869798,1.4442698902047044,3.6517369882267268,2.3793686854929024,3.6517369882267268,3.6517369882267268,3.9370411468463393
E06000054,Wiltshire,2020-03-24,35,5,1.7847403605201897,0.3372842249111559,1.185947008262161,1.2684811890748646,2.3733325662039317,1.7635390065391112,2.3733325662039317,2.3733325662039317,2.5039641105608283
E06000040,Windsor and Maidenhead,2020-03-24,15,0,0.16779990896996594,0.16779990896996594,0.004248325875082918,0.008607010129000645,0.5026836028007486,0.11631003380074736,0.5026836028007486,0.5026836028007486,0.618993636601496
E08000015,Wirral,2020-03-24,18,1,1.619907422562873,0.5122597053911512,0.7768085742939025,0.8788654959133083,2.544099665514116,1.566242257101755,2.544099665514116,2.544099665514116,2.7675799923981708
E06000041,Wokingham,2020-03-24,16,0,0.8084425976287848,0.36154652084089467,0.2624991108884629,0.3185505669038551,1.4800189398678771,0.75523234209899,1.4800189398678771,1.4800189398678771,1.655947310517782
E08000031,Wolverhampton,2020-03-24,86,18,1.839005129733375,0.2152392700835631,1.4414864591177978,1.4998572757901063,2.206775513021298,1.8306146968365289,2.206775513021298,2.206775513021298,2.284197639475913
E10000034,Worcestershire,2020-03-24,41,18,2.5555329884615725,0.36507614120879606,1.8905973732726766,1.9861131160577883,3.1841871830786164,2.538169591664564,3.1841871830786164,3.1841871830786164,3.3191177017000566
E06000014,York,2020-03-24,13,4,2.038955794010874,0.6147683029868403,1.0178393860564026,1.1434848323643556,3.1441104718143515,1.977513233530625,3.1441104718143515,3.1441104718143515,3.408829364163184
E09000002,Barking and Dagenham,2020-03-25,56,20,2.0529534774897513,0.27937158252901123,1.542241836592435,1.6160336901414245,2.533056829909455,2.0402949261104895,2.533056829909455,2.533056829909455,2.6355856635638384
E09000003,Barnet,2020-03-25,106,4,0.5154246363487345,0.09410323334069967,0.3477548377290474,0.37100229634653203,0.6793463746566706,0.5097091464734812,0.6793463746566706,0.6793463746566706,0.7155612297043683
E08000016,Barnsley,2020-03-25,25,8,2.3368271653076427,0.49821322564283993,1.4644771432548607,1.5820042188303867,3.2121222442612347,2.3015176526500913,3.2121222442612347,3.2121222442612347,3.4097208912564403
E06000022,Bath and North East Somerset,2020-03-25,22,3,1.706774102712838,0.3816462915902114,1.0425419626825814,1.1311348044269611,2.3791782109963693,1.678413697636878,2.3791782109963693,2.3791782109963693,2.5320722240683504
E06000055,Bedford,2020-03-25,7,3,2.2674680299958583,0.7170363496401908,1.0873390559883815,1.23019339679119,3.5611076141312745,2.1923501280018014,3.5611076141312745,3.5611076141312745,3.873924562485587
E09000004,Bexley,2020-03-25,61,20,1.798013896845319,0.2542775638253949,1.3345205705055823,1.4011826134042418,2.235688478635159,1.7860414479733613,2.235688478635159,2.235688478635159,2.3295283303205085
